11.05,0,11.05,0,11.05,0,11.05,0.11,11.05,0.77
11.06,0,11.06,0,11.06,0,11.06,0.08,11.06,0.84
11.07,0,11.07,0,11.07,0,11.07,0.06,11.07,0.89
11.08,0,11.08,0,11.08,0,11.08,0.05,11.08,0.93
11.09,0,11.09,0,11.09,0,11.09,0.04,11.09,0.97
11.1,0,11.1,0,11.1,0,11.1,0.03,11.1,0.98
11.11,0,11.11,0,11.11,0,11.11,0.03,11.11,0.99
11.12,0,11.12,0,11.12,0,11.12,0.02,11.12,1
11.13,0,11.13,0,11.13,0,11.13,0.02,11.13,0.99
11.14,0,11.14,0,11.14,0,11.14,0.02,11.14,0.99
11.15,0,11.15,0,11.15,0,11.15,0.02,11.15,0.98
11.16,0,11.16,0,11.16,0,11.16,0.02,11.16,0.97
11.17,0,11.17,0,11.17,0,11.17,0.01,11.17,0.97
11.18,0,11.18,0,11.18,0,11.18,0.01,11.18,0.96
11.19,0,11.19,0,11.19,0,11.19,0.01,11.19,0.95
11.2,0,11.2,0,11.2,0,11.2,0.01,11.2,0.95
11.21,0,11.21,0,11.21,0,11.21,0.01,11.21,0.95
11.22,0,11.22,0,11.22,0,11.22,0.01,11.22,0.95
11.23,0,11.23,0,11.23,0,11.23,0.01,11.23,0.95
11.24,0,11.24,0,11.24,0,11.24,0.01,11.24,0.96
11.25,0,11.25,0,11.25,0,11.25,0.01,11.25,0.96
11.26,0,11.26,0,11.26,0,11.26,0.01,11.26,0.96
11.27,0,11.27,0,11.27,0,11.27,0.01,11.27,0.96
11.28,0,11.28,0,11.28,0,11.28,0.01,11.28,0.96
11.29,0,11.29,0,11.29,0,11.29,0,11.29,0.96
11.3,0,11.3,0,11.3,0,11.3,0,11.3,0.95
11.31,0,11.31,0,11.31,0,11.31,0,11.31,0.94
11.32,0,11.32,0,11.32,0,11.32,0,11.32,0.93
11.33,0,11.33,0,11.33,0,11.33,0,11.33,0.92
11.34,0,11.34,0,11.34,0,11.34,0,11.34,0.91
11.35,0,11.35,0,11.35,0,11.35,0,11.35,0.89
11.36,0,11.36,0,11.36,0,11.36,0,11.36,0.88
11.37,0,11.37,0,11.37,0,11.37,0,11.37,0.86
11.38,0,11.38,0,11.38,0,11.38,0,11.38,0.85
11.39,0,11.39,0,11.39,0,11.39,0,11.39,0.83
11.4,0,11.4,0,11.4,0,11.4,0,11.4,0.82
11.41,0,11.41,0,11.41,0,11.41,0,11.41,0.81
11.42,0,11.42,0,11.42,0,11.42,0,11.42,0.8
11.43,0,11.43,0,11.43,0,11.43,0,11.43,0.79
11.44,0,11.44,0,11.44,0,11.44,0,11.44,0.78
11.45,0,11.45,0,11.45,0,11.45,0,11.45,0.77
11.46,0,11.46,0,11.46,0,11.46,0,11.46,0.76
11.47,0,11.47,0,11.47,0,11.47,0,11.47,0.75
11.48,0,11.48,0,11.48,0,11.48,0,11.48,0.74
11.49,0,11.49,0,11.49,0,11.49,0,11.49,0.73
11.5,0,11.5,0,11.5,0,11.5,0,11.5,0.72
11.51,0,11.51,0,11.51,0,11.51,0,11.51,0.71
11.52,0,11.52,0,11.52,0,11.52,0,11.52,0.7
11.53,0,11.53,0,11.53,0,11.53,0,11.53,0.68
11.54,0,11.54,0,11.54,0,11.54,0,11.54,0.66
11.55,0,11.55,0,11.55,0,11.55,0,11.55,0.64
11.56,0,11.56,0,11.56,0,11.56,0,11.56,0.61
11.57,0,11.57,0,11.57,0,11.57,0,11.57,0.59
11.58,0,11.58,0,11.58,0,11.58,0,11.58,0.55
11.59,0,11.59,0,11.59,0,11.59,0,11.59,0.52
11.6,0,11.6,0,11.6,0,11.6,0,11.6,0.48
11.61,0,11.61,0,11.61,0,11.61,0,11.61,0.45
11.62,0,11.62,0,11.62,0,11.62,0,11.62,0.41
11.63,0,11.63,0,11.63,0,11.63,0,11.63,0.36
11.64,0,11.64,0,11.64,0,11.64,0,11.64,0.32
11.65,0,11.65,0,11.65,0,11.65,0,11.65,0.27
11.66,0,11.66,0,11.66,0,11.66,0,11.66,0.23
11.67,0,11.67,0,11.67,0,11.67,0,11.67,0.19
11.68,0,11.68,0,11.68,0,11.68,0,11.68,0.15
11.69,0,11.69,0,11.69,0,11.69,0,11.69,0.13
11.7,0,11.7,0,11.7,0,11.7,0,11.7,0.1
11.71,0,11.71,0,11.71,0,11.71,0,11.71,0.08
11.72,0,11.72,0,11.72,0,11.72,0,11.72,0.06
11.73,0,11.73,0,11.73,0,11.73,0,11.73,0.04
11.74,0,11.74,0,11.74,0,11.74,0,11.74,0.03
11.75,0,11.75,0,11.75,0,11.75,0,11.75,0.03
11.76,0,11.76,0,11.76,0,11.76,0,11.76,0.02
11.77,0,11.77,0,11.77,0,11.77,0,11.77,0.01
11.78,0,11.78,0,11.78,0,11.78,0,11.78,0.01
11.79,0,11.79,0,11.79,0,11.79,0,11.79,0.01
11.8,0,11.8,0,11.8,0,11.8,0,11.8,0.01
11.81,0,11.81,0,11.81,0,11.81,0,11.81,0.01
11.82,0,11.82,0,11.82,0,11.82,0,11.82,0.01
11.83,0,11.83,0,11.83,0,11.83,0,11.83,0.01
11.84,0,11.84,0,11.84,0,11.84,0,11.84,0
11.85,0,11.85,0,11.85,0,11.85,0,11.85,0
11.86,0,11.86,0,11.86,0,11.86,0,11.86,0
11.87,0,11.87,0,11.87,0,11.87,0,11.87,0
11.88,0,11.88,0,11.88,0,11.88,0,11.88,0
11.89,0,11.89,0,11.89,0,11.89,0,11.89,0
11.9,0,11.9,0,11.9,0,11.9,0,11.9,0
11.91,0,11.91,0,11.91,0,11.91,0,11.91,0
11.92,0,11.92,0,11.92,0,11.92,0,11.92,0
11.93,0,11.93,0,11.93,0,11.93,0,11.93,0
11.94,0,11.94,0,11.94,0,11.94,0,11.94,0
11.95,0,11.95,0,11.95,0,11.95,0,11.95,0
11.96,0,11.96,0,11.96,0,11.96,0,11.96,0
11.97,0,11.97,0,11.97,0,11.97,0,11.97,0
11.98,0,11.98,0,11.98,0,11.98,0,11.98,0
11.99,0,11.99,0,11.99,0,11.99,0,11.99,0
12,0,12,0,12,0,12,0,12,0
